"Object ID",FAAM-ID,Title,Permalink,"Musical Works","[Agent] Agent","[Agent] Role","[Agent] Date Start","Editorial annotations",Notes,Thumbnail,"GitHub Image URL"
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in F major, K.6","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in A minor, K.7","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.8","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.9","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.10","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Carl Czerny",editor,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Carl Czerny",editor,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Domenico Scarlatti",composer,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Domenico Scarlatti",composer,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Domenico Scarlatti",composer,,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.179","Domenico Scarlatti",composer,,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Tobias Haslinger",publisher,1838,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Tobias Haslinger",publisher,1838,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Tobias Haslinger",publisher,1838,articulation,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Tobias Haslinger",publisher,1838,tempo,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Carl Czerny",editor,,dynamic,,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
16003953,BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in C minor, K.11","Carl Czerny",editor,,"musical phrasing",,https://faam.laboxix-xx.be/upload/media/BSB-991078401649707356.gif,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991078401649707356/images
