FAAM-ID,Title,Permalink,"Musical Works","[Agent] Agent","[Agent] Role","Editorial annotations"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G major, K.523","Carl Czerny",editor,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G major, K.523","Domenico Scarlatti",composer,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G major, K.523","Domenico Scarlatti",composer,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G major, K.523","Domenico Scarlatti",composer,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G major, K.523","Domenico Scarlatti",composer,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Tobias Haslinger",publisher,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Tobias Haslinger",publisher,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Tobias Haslinger",publisher,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Tobias Haslinger",publisher,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Carl Czerny",editor,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Carl Czerny",editor,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Carl Czerny",editor,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Carl Czerny",editor,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Domenico Scarlatti",composer,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Domenico Scarlatti",composer,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Domenico Scarlatti",composer,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in D minor, K.41","Domenico Scarlatti",composer,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Tobias Haslinger",publisher,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Tobias Haslinger",publisher,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Tobias Haslinger",publisher,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Tobias Haslinger",publisher,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Carl Czerny",editor,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Carl Czerny",editor,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Carl Czerny",editor,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Carl Czerny",editor,tempo
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,dynamic
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,"musical phrasing"
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,articulation
BSB-991078401649707356,"Sämtliche Werke : für d. Pianoforte",https://mdz-nbn-resolving.de/details:bsb11307135,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,tempo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,fingering
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,articulation
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,legato
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,dynamic
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,tempo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,crescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,decrescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,accent
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Domenico Scarlatti",composer,espressivo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,fingering
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,articulation
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,legato
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,dynamic
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,tempo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,crescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,decrescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,accent
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Vincent d'Indy",editor,espressivo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,fingering
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,articulation
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,legato
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,dynamic
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,tempo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,crescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,decrescendo
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,accent
BNF-432579682,"Sonate N° 29 Allemande. Révision par Vincent d' Indy. 1er Livre des sonates pour clavecin 1721",https://catalogue.bnf.fr/ark:/12148/cb432579682,"Keyboard Sonata in D major, K.29","Maurice Senart",publisher,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,tempo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,accent
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,legato
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,articulation
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,decrescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,crescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Domenico Scarlatti",composer,ornament
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,tempo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,accent
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,legato
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,articulation
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,decrescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,crescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Vincent d'Indy",editor,ornament
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,tempo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,accent
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,legato
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,articulation
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,decrescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,crescendo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,dynamic
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,espressivo
BNF-43257906h,"Sonate n° 13 (allemande) / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257906h,"Keyboard Sonata in G major, K.13","Maurice Senart",publisher,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Domenico Scarlatti",composer,ritenuto
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Vincent d'Indy",editor,ritenuto
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,accent
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,slur
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,legato
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,articulation
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,tempo
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,ornament
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,dynamic
BNF-43257907v,"Sonate n° 47 [i.e. 533] : allemande / Domenico Scarlatti...",https://catalogue.bnf.fr/ark:/12148/cb43257907v,"Keyboard Sonata in A major, K.533","Maurice Senart",publisher,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,crescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,decrescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,legato
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,slur
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,diminuendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Domenico Scarlatti",composer,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,crescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,decrescendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,legato
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,slur
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,diminuendo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Vincent d'Indy",editor,ritenuto
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,tempo
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,dynamic
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,articulation
BNF-432579295,"Sonate n° 30 : fugue dite ""du chat"" / Domenico Scarlatti... , révision par Vincent d'Indy",https://catalogue.bnf.fr/ark:/12148/cb432579295,"Keyboard Sonata in G minor, K.30","Maurice Senart",publisher,crescendo
